Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-03-19,7999.358671171171,8095.736486486487,7927.075309684685,8023.453125,214108200,8363.8356726246,8313.985070567498,,44.44446946331336,0.4736561715217249,62.24234215847837,-61.76868598695665,,,,,,,,247.82861850581023,3.0888024725116123,,,,1,0,0,-1,0,0,0,0,0,False,False
2025-03-20,8143.924959188433,8168.019411730411,8047.547149020523,8071.6416015625,152917300,8336.007665856781,8304.481405116321,,48.57141368265269,-22.135603055729007,45.3667531156369,-67.5023561713659,,,,,,,,240.94445743783086,2.9850737846337116,,,,1,0,0,-1,0,0,0,0,0,False,False
2025-03-21,8220.656441604035,8220.656441604035,7848.119140625,7848.119140625,377916400,8289.542092025184,8286.584845724505,,29.55963500598088,-57.428004142684586,24.807801663972604,-82.2358058066572,,,,,,,,234.85470584760566,2.992496694295884,,,,1,0,1,-1,0,0,0,0,1,False,False
2025-03-24,7773.611911605739,8046.805940448114,7574.925345174922,7897.791015625,331836800,8252.232465701356,8271.338028857857,,29.626995471230757,-80.46186677043988,3.7538679770901062,-84.21573474752999,,,,,,,,251.35013875566352,3.1825372215900884,,,,-1,0,1,-1,0,0,-1,0,-1,False,False
2025-03-25,8021.970098080842,8096.477560292119,7947.462635869565,7997.13427734375,136341700,8227.937400143488,8260.584940563187,,27.51230859825546,-89.6665773898867,-14.930221096305257,-74.73635629358144,,,,,,,,241.44757950817595,3.019176259078306,,,,-1,0,1,-1,0,0,0,0,-1,False,False
2025-03-26,8245.49226768695,8593.193748854472,8220.656447603555,8469.0146484375,283104600,8250.89713807625,8268.758654597474,,45.36824312497812,-58.213525310580735,-23.586881939160357,-34.62664337142038,8347.412182617187,8946.620063062039,7748.204302172334,14.35673397541467,0.6014693479415156,184973210.0,1.530516770509632,268.5339638406792,3.170781666911187,,,,-1,0,0,-1,0,1,0,0,-1,False,False
2025-03-27,8369.671251723346,8518.686170151654,8319.999612247242,8444.1787109375,122943900,8269.304906920179,8275.637872493162,,45.91737881355417,-34.88863307966312,-25.84723216726091,-9.041400912402214,8358.810717773438,8956.180142815578,7761.4412927313,14.29316789700586,0.5714532662581779,181120825.0,0.67879494254733,277.5627637590841,3.2870309033081577,,,,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-08,7351.402645196946,7947.462319131832,7227.22354646051,7723.93994140625,533073600,8217.365386395042,8254.002659509362,,33.435922838391946,-73.67149818238249,-35.412085370285226,-38.25941281209727,8339.016162109376,8993.257663796994,7684.774660421756,15.691095663307284,0.029931822487160017,193119755.0,2.760326617025793,347.27780906773967,4.496122596785922,,,,-1,0,0,-1,1,1,0,0,0,False,False
2025-04-09,7649.43269420347,7897.7908985607255,7624.596873767745,7872.955078125,136753900,8184.564404655039,8239.059617102133,,36.98013351794522,-91.3301251977473,-46.59569333577764,-44.734431861969654,8308.6015625,8990.955703056317,7626.247421943683,16.425246425007334,0.18077684410339973,190310235.0,0.7185840530331961,354.7444414737334,4.505861369124163,,,,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-10,8444.17888606573,8593.193807584537,8121.313222774981,8170.98486328125,144148600,8183.2711150003925,8236.39001891308,,39.264737656721195,-80.34997689022384,-53.34655004666688,-27.003426843556966,8290.678979492188,8967.417282124567,7613.940676859809,16.325280578499243,0.41156543397547374,191246740.0,0.7537310178463695,392.4217893369146,4.8026253371289265,,,,-1,0,0,-1,0,0,0,0,-2,False,False
