Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-05-27,21.0,21.0,21.0,21.0,535800,20.740982845541712,20.93434696313902,,57.14285714285714,0.11853478092586656,-0.031048223352240324,0.1495830042781069,20.5,22.15434038373701,18.84565961626299,16.13990618280011,0.6511176312067483,2138510.0,0.2505482789418801,0.6428571428571429,3.0612244897959187,0.6249999999999999,0.5625,0.5625,-1,0,0,1,0,0,0,0,0,False,False
2025-05-28,21.0,21.0,19.0,20.0,537500,20.670413050728214,20.897705905761022,,50.0,0.0412037818988793,-0.016597822302016403,0.0578016042008957,20.5,22.15434038373701,18.84565961626299,16.13990618280011,0.3488823687932518,2090490.0,0.2571167525317031,0.7857142857142857,3.9285714285714284,0.43750000000000006,0.5625,0.5416666666666666,-1,0,0,1,0,0,0,0,0,False,False
2025-06-02,21.0,21.0,20.0,20.0,380700,20.6065641887541,20.862501752593925,,57.14285714285714,-0.019852741918835903,-0.017248806225380303,-0.0026039356934556,20.5,22.15434038373701,18.84565961626299,16.13990618280011,0.3488823687932518,2099575.0,0.18132241048783682,0.7857142857142857,3.9285714285714284,0.3333333333333331,0.4652777777777777,0.5300925925925926,-1,0,0,-1,0,0,0,-1,-2,False,True
2025-06-03,20.0,20.0,19.0,19.0,1278200,20.453558075539423,20.789462468178478,,42.857142857142854,-0.14723488745216073,-0.04324602247073639,-0.10398886498142434,20.4,22.165159900316162,18.634840099683835,17.30548921878592,0.10343536023301911,2012385.0,0.6351667300243243,0.7857142857142857,4.135338345864661,0.0,0.25694444444444436,0.4282407407407407,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-04,20.0,20.0,20.0,20.0,167500,20.410362068345194,20.758503155700893,,50.0,-0.16558574349733135,-0.06771396667605538,-0.09787177682127597,20.35,22.10018795983083,18.599812040169173,17.200864470081854,0.40001073940828846,1990290.0,0.08415858995422777,0.8571428571428571,4.285714285714286,0.25000000000000006,0.1944444444444444,0.30555555555555547,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-05,20.0,20.0,20.0,20.0,415400,20.37127996659803,20.728757933908703,,50.0,-0.17807617779485696,-0.0897864088998157,-0.08828976889504125,20.35,22.10018795983083,18.599812040169173,17.200864470081854,0.40001073940828846,1919395.0,0.216422362254773,0.8571428571428571,4.285714285714286,0.25000000000000006,0.1666666666666667,0.2060185185185185,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-10,19.0,20.0,19.0,19.0,340800,20.240681874541078,20.66096350512797,,44.444444444444436,-0.2656048522126362,-0.1249500975623798,-0.1406547546502564,20.3,22.146761033753265,18.453238966246737,18.194689987716885,0.14803242643745135,1919405.0,0.17755502356198927,0.8571428571428571,4.511278195488721,0.05555555555555535,0.18518518518518515,0.18209876543209877,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-11,19.0,20.0,18.0,19.0,3324900,20.122521696013358,20.595827681397463,,44.444444444444436,-0.33115461305605365,-0.16619100066111459,-0.16496361239493906,20.25,22.18309133391651,18.31690866608349,19.09226008806431,0.1766836677428335,2071820.0,1.6048208821229644,1.0,5.263157894736842,0.05555555555555535,0.12037037037037025,0.15740740740740736,-1,0,0,-1,0,1,0,0,-1,False,False
2025-06-12,19.0,20.0,19.0,20.0,691200,20.110852963059706,20.572461889970114,,44.444444444444436,-0.2989653417731901,-0.19274586888352968,-0.10621947288966044,20.3,22.146761033753265,18.453238966246737,18.194689987716885,0.41877671379325787,1976960.0,0.34962771123340886,1.0,5.0,0.05555555555555535,0.05555555555555535,0.12037037037037025,-1,0,0,-1,0,0,0,0,-2,False,False
2025-06-13,20.0,20.0,20.0,20.0,261200,20.100295538006403,20.550012404088935,,44.444444444444436,-0.270338814793476,-0.20826445806551896,-0.062074356727957025,20.3,22.146761033753265,18.453238966246737,18.194689987716885,0.41877671379325787,1898945.0,0.13755006069159453,1.0,5.0,0.05555555555555535,0.05555555555555535,0.07716049382716032,-1,0,0,-1,0,0,0,0,-2,False,False
