Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-04-09,335.18210856119794,364.64866755558893,335.18210856119794,359.1236877441406,24441500,362.892821738738,365.2695819826434,,50.66667226387972,-0.9283862851083882,-1.4319041930822614,0.5035179079738732,360.96533966064453,379.67046331937894,342.2602160019101,10.363944458667259,0.4507714583954664,16305245.0,1.4989961819034305,18.15350179338392,5.054944135658762,,,,-1,0,0,1,0,0,0,0,0,False,False
2025-04-10,368.33196901807594,384.90690762388937,368.33196901807594,375.6986083984375,24759200,364.1124204682332,365.67856341071376,,54.87804976625211,0.19423180431613218,-1.1066769936025829,1.300908797918715,361.7020034790039,381.53368243622026,341.87032452178755,10.965755658783651,0.8528850217278378,16713380.0,1.4813999322698341,19.600518958229767,5.2170858555437984,,,,-1,0,0,1,0,0,0,0,0,False,False
2025-04-11,375.6986240330588,375.6986240330588,366.4903244244054,373.8569641113281,12125100,365.04047224376603,365.9992850068163,,54.216873723881434,0.9246506286335716,-0.700411469155352,1.6250620977889236,362.4386672973633,382.95000158670877,341.9273330080178,11.318513249314503,0.77834115160163,16648105.0,0.7283171267840994,19.732066113904356,5.277972061001514,,,,-1,0,0,1,0,0,0,0,0,False,False
2025-04-14,370.17364140370444,388.5902404785156,370.17364140370444,388.5902404785156,17840500,367.28330731374217,366.88520482923593,,58.88889052550101,2.6616828578472678,-0.027992603754828038,2.689675461602096,363.8199127197266,387.40390705920174,340.2359183802514,12.96465284880842,1.025151240333538,16520790.0,1.079881773208182,20.78444319965524,5.348678642587878,,,,1,0,0,1,-1,0,1,0,1,False,False
2025-04-15,388.5902261000413,392.2735457787147,383.06524658203125,383.06524658203125,12951400,368.78634914881735,367.519716270522,,55.55555555555556,3.5515327225219835,0.6879124615005343,2.863620261021449,364.83282470703125,389.92553629733607,339.74011311672643,13.755731332812399,0.8633011484108506,16804580.0,0.7707065573790003,20.78444435033121,5.425823547237491,,,,1,0,0,1,0,0,0,0,2,False,False
2025-04-16,384.9069064213679,390.431885939378,379.3819269033579,383.06524658203125,14266300,370.1462441424568,368.12934491018905,,58.823523677960864,4.20823523504464,1.3919770162093554,2.8162582188352845,365.9378204345703,392.2311184708048,339.6445223983358,14.37036379842336,0.8256994638682799,16949220.0,0.841708350000767,19.995161474729343,5.219779568399843,,,,1,0,0,1,0,0,0,0,2,False,False
2025-04-17,383.06526075607223,390.4319003859967,381.22360084859116,388.5902404785156,12650700,371.9028152220815,368.9317329716921,,60.91954395166843,5.1155289077088355,2.1366873945092517,2.978841513199584,367.50323181152345,395.31103875235675,339.69542487069015,15.133367292451307,0.8791562691703633,17199120.0,0.735543446408886,20.126708623461205,5.179416909358528,0.8845205306845794,,,1,0,0,1,0,0,0,0,2,False,False
2025-04-21,390.4318989598474,397.79853856286337,390.4318989598474,395.9568786621094,7895600,374.19367840684606,369.99154260661044,,64.04494716741686,6.355726951846805,2.9804953059767625,3.375231645870042,369.25280914306643,399.61448017175724,338.8911381143756,16.444923519553903,0.9397661362875656,17332850.0,0.4555280868408831,20.258255667447155,5.1162782512826555,0.9460675567490284,,,1,0,0,1,0,0,0,0,2,False,False
2025-04-22,395.95689266099845,401.48187255859375,390.4319127634031,401.48187255859375,14893800,376.79255404034586,371.22645750668823,,62.352944846105046,7.695702403220366,3.9235367254254836,3.7721656777948827,371.2786361694336,404.5768052997772,337.98046703908994,17.937024049586288,0.9535269832844481,17865325.0,0.833670812033926,18.548142886362946,4.619920388474317,0.8682354312769087,0.8996078395701721,,1,0,0,1,-1,0,0,0,1,False,False
2025-04-23,401.48185836437136,408.84849796738735,395.9568786621094,395.9568786621094,19588500,378.6177278138472,372.1962779441557,,63.09523551193869,8.217100153685521,4.782249411077491,3.43485074260803,373.120295715332,407.6398157582002,338.60077567246384,18.503158600198187,0.8307778167022263,18543180.0,1.0563722080031581,18.15350145016576,4.584716778126006,0.9023808101054406,0.9055612660437925,,1,0,0,1,0,0,0,0,2,False,False
2025-04-24,395.95689266099845,403.32353252445887,395.95689266099845,401.48187255859375,11350400,380.79526540858495,373.34473263491805,,62.65060361233051,8.972700751590764,5.620339679180146,3.352361072410618,374.9619567871094,411.4523678500452,338.47154572417355,19.463527113847363,0.8633819817176747,18563920.0,0.6114225874707497,17.758861045173482,4.423328239454121,0.8819277378115561,0.8841813263979684,0.8964501440039777,1,0,0,1,0,0,0,0,2,False,False
2025-04-25,399.6401963730204,408.84849582861995,399.6401963730204,407.0068359375,17348600,383.29160545895786,374.6648151173722,,59.74026197614294,9.903180341411144,6.476907811626345,3.4262725297847982,377.5402801513672,415.4812032649347,339.5993570377997,20.099006706439837,0.8883215452867523,18429395.0,0.94135483015042,17.101126685110415,4.20168045721386,0.7480519903959946,0.8441201794376637,0.8779542572931415,1,0,0,1,0,0,0,0,2,False,False
2025-04-28,408.8485091217851,418.0568088767803,408.8485091217851,416.21514892578125,18547100,386.42718102722677,376.2942399726039,,59.74026197614294,11.253898089293898,7.432305867159856,3.8215922221340417,380.6711029052734,420.57676724275115,340.7654385677957,20.96595409156019,0.9453508870309215,19046250.0,0.9737927413532848,16.44339196775241,3.950695213807455,0.7906961665259141,0.8068919649111549,0.8450644902489289,1,0,0,1,0,0,0,0,2,False,False
2025-04-29,418.05679189178335,430.9484110250101,412.53181226325756,425.4234313964844,21502900,390.14110963382274,378.2208749304031,,87.93102364580322,12.918467028012628,8.529538099330411,4.388928928682217,384.4465057373047,426.3385411064991,342.55447036811023,21.793427560930727,0.9890777602239914,19344360.0,1.111584978774175,13.680902680822262,3.215831962032197,1.0,0.8462493856406361,0.832420509996485,1,0,-1,1,-1,0,0,0,0,False,False
2025-04-30,430.9484110250101,434.63173077736064,421.74011164413383,425.4234313964844,43640000,393.50133075407626,380.07195557613176,,85.99998806910375,14.075397483954532,9.638709976255235,4.436687507699297,387.577326965332,431.94606221785216,343.2085917128119,22.89542352743912,0.9264951909915293,19556825.0,2.2314460552773774,12.496978405024821,2.9375388102161066,0.9427232903344283,0.9111398189534473,0.8547603898350795,1,0,-1,1,0,1,0,0,2,False,False
2025-05-02,429.10675048828125,432.7900702349618,419.89845112157997,429.10675048828125,21236600,396.8923231097148,381.99488870994156,,83.72092037438958,15.115247113636883,10.734017403731565,4.381229709905318,391.2606460571289,436.6161988662784,345.9050932479794,23.18431626907197,0.9172157771993654,19695295.0,1.0782575229261608,11.576149778855754,2.6977319200136645,0.8751235525391038,0.939282280957844,0.8988904951839758,1,0,-1,1,0,0,0,0,1,False,False
2025-05-05,429.1067669412364,429.1067669412364,416.2151473335598,423.581787109375,16132100,399.4341768239682,383.6257474707037,,79.99999263525086,15.316952769188788,11.65060447682301,3.666348292365777,394.2993850708008,439.77168361001463,348.82708653158693,23.06485896803963,0.8219806671233258,19948475.0,0.8086883834478575,11.839244064500267,2.7950314259954716,0.7550296110485768,0.8576254846407029,0.902682528183998,1,0,-1,1,0,0,0,0,1,False,False
2025-05-06,423.58177022731047,432.7900695800781,419.89845048620344,432.7900695800781,25593300,402.6109285150263,385.55376010244385,,78.57141729885157,16.034995941210752,12.52748276970056,3.507513171510192,396.969792175293,444.9568473592581,348.98273699132784,24.176678492843674,0.8732285432755048,20303170.0,1.2605568490043673,11.444602637290517,2.64437736484916,0.7109043699117663,0.7803525111664823,0.8590867589216765,1,0,-1,1,0,0,0,0,1,False,False
2025-05-07,434.6317288040612,440.1567084075026,432.79006893624734,436.473388671875,36229600,405.83592472044046,387.55060828163727,,85.36585661582832,16.70865640591586,13.363717496943622,3.344938908972239,399.36394958496095,450.2793084823099,348.448590687612,25.49822483990492,0.8644228371416456,21340685.0,1.6976774644300312,11.313055514045645,2.5919233125459558,0.9118726433802673,0.7926022081135368,0.8101934013069073,1,0,-1,1,0,1,0,0,2,False,False
2025-05-08,436.47338803343195,441.99836762879187,430.9484084380721,440.1567077636719,43013100,409.10457072455773,389.6135925750504,,86.04651431649944,17.3398670519004,14.158947407934978,3.180919643965421,404.1522644042969,451.16217479473494,357.14235401385884,23.263465050593567,0.8829452455912189,20800315.0,2.0679061831515533,11.313055525095624,2.5702335839829593,0.9331515284550844,0.8519761805823727,0.8083102999541305,1,0,-1,1,0,1,0,0,2,False,False
2025-05-09,440.1567097283228,447.5233492216839,425.4234307416007,429.10675048828125,51369000,411.0095402258647,391.16234386576537,,73.91304347826087,16.75532191152206,14.678222308652394,2.0770996028696658,407.6514175415039,450.8095055484666,364.49332953454126,21.174015911556904,0.748566768566253,22146690.0,2.319488826546992,12.233885449572597,2.8510121166007383,0.5027456039746203,0.7825899252699906,0.8090561046553001,1,0,-1,1,0,1,0,0,2,False,False
